"","ID","trial","chosen","reward","rt","session","reward1","reward2","reward3","reward4"
"30603",154,3,2,49,2159,1,60,54,49,51
"30604",154,4,3,51,1838,1,55,51,43,51
"30605",154,5,0,47,1655,1,47,52,45,65
"30606",154,6,1,58,1633,1,51,58,40,64
"30607",154,7,2,39,2137,1,58,54,39,59
"30608",154,8,3,62,1467,1,47,57,29,62
"30609",154,9,3,61,1438,1,48,53,39,61
"30610",154,10,3,69,1442,1,54,58,28,69
"30611",154,11,3,61,1494,1,51,51,21,61
"30612",154,12,3,65,1376,1,53,58,35,65
"30613",154,13,1,59,1489,1,52,59,30,59
"30614",154,14,2,29,1352,1,43,65,29,68
"30615",154,15,0,30,1356,1,30,58,36,52
"30616",154,16,3,47,1381,1,42,61,34,47
"30617",154,17,3,51,1421,1,41,63,33,51
"30618",154,18,1,62,1194,1,37,62,44,57
"30619",154,19,1,61,1326,1,34,61,32,49
"30620",154,20,1,58,1347,1,36,58,45,52
"30621",154,21,2,35,1317,1,31,57,35,41
"30622",154,22,0,34,1186,1,34,70,45,52
"30623",154,23,1,63,1180,1,36,63,35,48
"30624",154,24,1,66,1321,1,43,66,38,59
"30625",154,25,1,69,1312,1,36,69,47,57
"30626",154,26,1,74,1336,1,32,74,45,56
"30627",154,27,1,64,1276,1,43,64,42,60
"30628",154,28,3,63,1224,1,41,72,35,63
"30629",154,29,3,66,1281,1,35,76,48,66
"30630",154,30,3,65,1316,1,39,75,49,65
"30631",154,31,3,52,1257,1,35,78,50,52
"30632",154,32,3,60,1314,1,34,71,56,60
"30633",154,33,1,75,1176,1,36,75,56,56
"30634",154,34,1,54,1299,1,39,54,52,59
"30635",154,35,3,67,1190,1,47,64,48,67
"30636",154,36,3,62,1300,1,43,63,45,62
"30637",154,37,2,49,996,1,41,64,49,48
"30638",154,38,0,41,999,1,41,67,54,67
"30639",154,39,1,61,702,1,45,61,45,51
"30640",154,40,3,59,1010,1,43,57,49,59
"30641",154,41,3,56,979,1,44,41,53,56
"30642",154,42,1,48,743,1,51,48,57,58
"30643",154,43,3,59,1212,1,45,45,50,59
"30644",154,44,3,56,1265,1,48,56,57,56
"30645",154,45,3,69,1217,1,44,49,57,69
"30646",154,46,3,62,1320,1,47,48,58,62
"30647",154,47,3,65,1250,1,59,54,57,65
"30648",154,48,3,67,1120,1,53,48,57,67
"30649",154,49,3,63,1319,1,51,49,50,63
"30650",154,50,1,44,1110,1,48,44,51,63
"30651",154,51,0,53,1138,1,53,38,50,54
"30652",154,52,2,46,1512,1,60,38,46,58
"30653",154,53,3,59,1209,1,52,37,48,59
"30654",154,54,3,54,1211,1,51,46,45,54
"30655",154,55,3,60,1343,1,51,38,44,60
"30656",154,56,3,60,1326,1,59,39,45,60
"30657",154,57,3,46,1286,1,48,40,44,46
"30658",154,58,1,47,1267,1,57,47,52,49
"30659",154,59,1,42,1097,1,54,42,52,44
"30660",154,60,0,53,823,1,53,42,59,48
"30661",154,61,2,50,768,1,50,45,50,41
"30662",154,62,2,64,1198,1,53,46,64,52
"30663",154,63,2,70,1183,1,54,53,70,55
"30664",154,64,2,59,1244,1,49,45,59,48
"30665",154,65,0,47,1249,1,47,39,66,53
"30666",154,66,2,62,1174,1,45,33,62,50
"30667",154,67,2,62,1292,1,57,46,62,54
"30668",154,68,2,58,1227,1,44,48,58,55
"30669",154,69,3,63,1107,1,48,42,57,63
"30670",154,70,3,53,1262,1,52,48,47,53
"30671",154,71,1,34,1183,1,44,34,51,63
"30672",154,72,2,50,1239,1,42,41,50,64
"30673",154,73,0,45,1155,1,45,47,49,53
"30674",154,74,3,60,1341,1,39,50,44,60
"30675",154,75,3,52,1204,1,49,50,41,52
"30676",154,76,3,53,1242,1,51,52,50,53
"30677",154,77,3,58,1259,1,48,54,51,58
"30678",154,78,3,54,1277,1,45,46,63,54
"30679",154,79,3,55,1212,1,51,43,63,55
"30680",154,80,3,60,1332,1,50,54,63,60
"30681",154,81,3,53,1212,1,50,46,66,53
"30682",154,82,2,67,1041,1,41,47,67,55
"30683",154,83,2,68,1225,1,40,44,68,58
"30684",154,84,2,74,1117,1,41,48,74,54
"30685",154,85,2,81,1191,1,47,50,81,59
"30686",154,86,2,70,1255,1,46,49,70,65
"30687",154,87,2,78,1165,1,41,49,78,56
"30688",154,88,2,78,1267,1,44,58,78,59
"30689",154,89,2,81,1164,1,48,68,81,60
"30690",154,90,2,78,1251,1,51,62,78,60
"30691",154,91,2,86,1275,1,52,60,86,57
"30692",154,92,2,77,1163,1,41,66,77,63
"30693",154,93,2,74,1158,1,50,64,74,63
"30694",154,94,2,84,1257,1,45,62,84,63
"30695",154,95,2,81,1199,1,41,67,81,60
"30696",154,96,2,82,1212,1,48,67,82,69
"30697",154,97,2,71,1189,1,46,73,71,66
"30698",154,98,2,80,1232,1,36,69,80,68
"30699",154,99,2,74,1188,1,43,65,74,62
"30700",154,100,2,88,1189,1,46,65,88,68
"30701",154,101,2,78,1213,1,38,69,78,65
"30702",154,102,2,71,1202,1,46,58,71,64
"30703",154,103,2,73,1172,1,46,51,73,66
"30704",154,104,2,85,1252,1,46,53,85,61
"30705",154,105,2,78,1182,1,52,52,78,69
"30706",154,106,2,81,1179,1,48,50,81,70
"30707",154,107,2,73,1213,1,55,56,73,61
"30708",154,108,2,74,1086,1,54,58,74,66
"30709",154,109,2,74,1176,1,54,53,74,66
"30710",154,110,2,76,1177,1,49,53,76,61
"30711",154,111,2,78,1208,1,48,45,78,59
"30712",154,112,2,77,1217,1,47,46,77,65
"30713",154,113,2,73,1221,1,46,39,73,70
"30714",154,114,2,71,1305,1,46,48,71,68
"30715",154,115,2,68,1182,1,45,43,68,71
"30716",154,116,3,82,1147,1,42,54,64,82
"30717",154,117,3,77,1188,1,45,48,57,77
"30718",154,118,3,66,1177,1,30,54,61,66
"30719",154,119,0,43,1112,1,43,52,58,66
"30720",154,120,1,50,1109,1,53,50,59,71
"30721",154,121,3,68,976,1,41,55,58,68
"30722",154,122,2,52,1606,1,56,48,52,65
"30723",154,123,3,69,1055,1,48,36,58,69
"30724",154,124,3,69,1207,1,58,49,66,69
"30725",154,125,3,69,1281,1,52,50,48,69
"30726",154,126,3,67,1236,1,50,55,61,67
"30727",154,127,3,69,1145,1,51,48,54,69
"30728",154,128,3,75,1263,1,52,52,57,75
"30729",154,129,3,70,1200,1,46,59,52,70
"30730",154,130,3,73,1234,1,41,52,50,73
"30731",154,131,3,79,1185,1,44,64,50,79
"30732",154,132,3,74,2135,1,41,62,60,74
"30733",154,133,3,65,1427,1,44,58,60,65
"30734",154,134,3,75,1387,1,40,53,53,75
"30735",154,135,3,66,1331,1,42,52,54,66
"30736",154,136,2,55,1118,1,37,53,55,67
"30737",154,137,1,56,1028,1,36,56,56,67
"30738",154,138,0,32,747,1,32,52,68,58
"30739",154,139,3,62,616,1,28,60,62,62
"30740",154,140,3,62,1142,1,40,50,60,62
"30741",154,141,3,58,1213,1,27,64,64,58
"30742",154,142,2,64,1010,1,30,59,64,58
"30743",154,143,2,58,1079,1,28,60,58,64
"30744",154,144,1,58,1046,1,30,58,52,58
"30745",154,145,0,37,774,1,37,62,61,67
"30746",154,146,2,57,932,1,31,53,57,67
"30747",154,147,3,68,981,1,33,58,55,68
"30748",154,148,3,62,1103,1,31,56,64,62
"30749",154,149,3,53,1164,1,22,52,59,53
"30750",154,150,2,52,1081,1,41,58,52,58
"30751",154,151,3,59,1219,1,41,57,53,59
"30752",154,152,1,53,1160,1,35,53,48,66
"30753",154,153,0,33,507,1,33,52,61,58
"30754",154,154,2,55,868,1,34,54,55,64
"30755",154,155,3,62,646,1,23,51,64,62
"30756",154,156,3,58,570,1,22,45,41,58
"30757",154,157,3,60,712,1,29,46,47,60
"30758",154,158,3,61,884,1,27,40,40,61
"30759",154,159,3,57,872,1,33,46,40,57
"30760",154,160,2,49,685,1,27,47,49,61
"30761",154,161,1,51,832,1,32,51,43,62
"30762",154,162,0,31,511,1,31,58,46,67
"30763",154,163,3,64,557,1,26,51,50,64
"30764",154,164,3,69,1000,1,33,55,58,69
"30765",154,165,3,65,702,1,33,49,49,65
"30766",154,166,3,53,1016,1,26,49,57,53
"30767",154,167,2,55,1104,1,30,55,55,54
"30768",154,168,2,50,846,1,24,55,50,63
"30769",154,169,2,45,934,1,24,57,45,64
"30770",154,170,3,64,883,1,30,54,52,64
"30771",154,171,3,56,1346,1,35,43,44,56
"30772",154,172,0,21,1271,1,21,56,48,67
"30773",154,173,1,53,694,1,33,53,42,64
"30774",154,174,1,41,871,1,30,41,51,56
"30775",154,175,3,61,697,1,24,54,52,61
"30776",154,176,3,60,1278,1,35,57,50,60
"30777",154,177,3,49,1308,1,31,57,48,49
"30778",154,178,2,46,1168,1,31,60,46,51
"30779",154,179,3,53,942,1,41,71,48,53
"30780",154,180,3,58,1126,1,38,67,40,58
"30781",154,181,3,51,1151,1,41,60,41,51
"30782",154,182,3,40,1083,1,48,57,46,40
"30783",154,183,1,52,643,1,49,52,38,42
"30784",154,184,1,53,734,1,51,53,45,45
"30785",154,185,1,58,860,1,59,58,45,43
"30786",154,186,1,45,940,1,47,45,53,52
"30787",154,187,0,62,778,1,62,45,48,40
"30788",154,188,0,52,624,1,52,44,49,45
"30789",154,189,0,54,935,1,54,47,55,52
"30790",154,190,0,55,938,1,55,47,50,46
"30791",154,191,2,49,1102,1,55,46,49,51
"30792",154,192,0,44,1023,1,44,55,56,40
"30793",154,193,3,41,716,1,46,44,51,41
"30794",154,194,1,38,837,1,40,38,61,58
"30795",154,195,2,54,702,1,44,48,54,57
"30796",154,196,2,56,703,1,43,47,56,45
"30797",154,197,3,49,590,1,38,49,66,49
"30798",154,198,2,62,629,1,39,54,62,42
"30799",154,199,2,60,577,1,37,54,60,42
"30800",154,200,2,57,613,1,46,51,57,38
"31001",156,1,2,51,3358,1,46,47,51,51
"31002",156,2,3,55,704,1,51,52,45,55
"31003",156,3,1,54,471,1,60,54,49,51
"31004",156,4,0,55,615,1,55,51,43,51
"31005",156,5,1,52,488,1,47,52,45,65
"31006",156,6,1,58,492,1,51,58,40,64
"31007",156,7,1,54,354,1,58,54,39,59
"31008",156,8,2,29,712,1,47,57,29,62
"31009",156,9,3,61,448,1,48,53,39,61
"31010",156,10,0,54,306,1,54,58,28,69
"31011",156,11,1,51,419,1,51,51,21,61
"31012",156,12,3,65,366,1,53,58,35,65
"31013",156,13,3,59,323,1,52,59,30,59
"31014",156,14,3,68,282,1,43,65,29,68
"31015",156,15,2,36,363,1,30,58,36,52
"31016",156,16,1,61,88,1,42,61,34,47
"31017",156,17,1,63,309,1,41,63,33,51
"31018",156,18,0,37,237,1,37,62,44,57
"31019",156,19,1,61,438,1,34,61,32,49
"31020",156,20,1,58,326,1,36,58,45,52
"31021",156,21,1,57,284,1,31,57,35,41
"31022",156,22,1,70,326,1,34,70,45,52
"31023",156,23,1,63,582,1,36,63,35,48
"31024",156,24,1,66,446,1,43,66,38,59
"31025",156,25,1,69,491,1,36,69,47,57
"31026",156,26,1,74,438,1,32,74,45,56
"31027",156,27,1,64,365,1,43,64,42,60
"31028",156,28,0,41,405,1,41,72,35,63
"31029",156,29,0,35,487,1,35,76,48,66
"31030",156,30,1,75,24,1,39,75,49,65
"31031",156,31,1,78,369,1,35,78,50,52
"31032",156,32,1,71,375,1,34,71,56,60
"31033",156,33,0,36,12,1,36,75,56,56
"31034",156,34,1,54,309,1,39,54,52,59
"31035",156,35,1,64,319,1,47,64,48,67
"31036",156,36,1,63,303,1,43,63,45,62
"31037",156,37,1,64,318,1,41,64,49,48
"31038",156,38,1,67,396,1,41,67,54,67
"31039",156,39,2,45,346,1,45,61,45,51
"31040",156,40,3,59,413,1,43,57,49,59
"31041",156,41,0,44,374,1,44,41,53,56
"31042",156,42,3,58,352,1,51,48,57,58
"31043",156,43,3,59,296,1,45,45,50,59
"31044",156,44,3,56,261,1,48,56,57,56
"31045",156,45,3,69,321,1,44,49,57,69
"31046",156,46,3,62,287,1,47,48,58,62
"31047",156,47,3,65,323,1,59,54,57,65
"31048",156,48,3,67,345,1,53,48,57,67
"31049",156,49,3,63,293,1,51,49,50,63
"31050",156,50,3,63,312,1,48,44,51,63
"31051",156,51,1,38,89,1,53,38,50,54
"31052",156,52,1,38,305,1,60,38,46,58
"31053",156,53,0,52,305,1,52,37,48,59
"31054",156,54,3,54,424,1,51,46,45,54
"31055",156,55,3,60,373,1,51,38,44,60
"31056",156,56,3,60,297,1,59,39,45,60
"31057",156,57,3,46,323,1,48,40,44,46
"31058",156,58,3,49,414,1,57,47,52,49
"31059",156,59,3,44,333,1,54,42,52,44
"31060",156,60,1,42,410,1,53,42,59,48
"31061",156,61,0,50,279,1,50,45,50,41
"31062",156,62,0,53,365,1,53,46,64,52
"31063",156,63,0,54,470,1,54,53,70,55
"31064",156,64,0,49,361,1,49,45,59,48
"31065",156,65,0,47,269,1,47,39,66,53
"31066",156,66,0,45,358,1,45,33,62,50
"31067",156,67,2,62,356,1,57,46,62,54
"31068",156,68,1,48,306,1,44,48,58,55
"31069",156,69,2,57,211,1,48,42,57,63
"31070",156,70,2,47,265,1,52,48,47,53
"31071",156,71,2,51,336,1,44,34,51,63
"31072",156,72,1,41,213,1,42,41,50,64
"31073",156,73,3,53,373,1,45,47,49,53
"31074",156,74,0,39,266,1,39,50,44,60
"31075",156,75,2,41,528,1,49,50,41,52
"31076",156,76,0,51,262,1,51,52,50,53
"31077",156,77,2,51,403,1,48,54,51,58
"31078",156,78,1,46,230,1,45,46,63,54
"31079",156,79,2,63,244,1,51,43,63,55
"31080",156,80,2,63,271,1,50,54,63,60
"31081",156,81,2,66,216,1,50,46,66,53
"31082",156,82,3,55,286,1,41,47,67,55
"31083",156,83,3,58,322,1,40,44,68,58
"31084",156,84,3,54,262,1,41,48,74,54
"31085",156,85,3,59,288,1,47,50,81,59
"31086",156,86,3,65,658,1,46,49,70,65
"31087",156,87,3,56,281,1,41,49,78,56
"31088",156,88,1,58,273,1,44,58,78,59
"31089",156,89,2,81,230,1,48,68,81,60
"31090",156,90,0,51,272,1,51,62,78,60
"31091",156,91,0,52,367,1,52,60,86,57
"31092",156,92,1,66,338,1,41,66,77,63
"31093",156,93,1,64,396,1,50,64,74,63
"31094",156,94,1,62,273,1,45,62,84,63
"31095",156,95,1,67,256,1,41,67,81,60
"31096",156,96,1,67,271,1,48,67,82,69
"31097",156,97,1,73,300,1,46,73,71,66
"31098",156,98,2,80,44,1,36,69,80,68
"31099",156,99,2,74,342,1,43,65,74,62
"31100",156,100,1,65,229,1,46,65,88,68
"31101",156,101,1,69,335,1,38,69,78,65
"31102",156,102,1,58,493,1,46,58,71,64
"31103",156,103,2,73,64,1,46,51,73,66
"31104",156,104,2,85,309,1,46,53,85,61
"31105",156,105,2,78,229,1,52,52,78,69
"31106",156,106,2,81,270,1,48,50,81,70
"31107",156,107,2,73,218,1,55,56,73,61
"31108",156,108,2,74,239,1,54,58,74,66
"31109",156,109,2,74,245,1,54,53,74,66
"31110",156,110,2,76,310,1,49,53,76,61
"31111",156,111,2,78,270,1,48,45,78,59
"31112",156,112,2,77,276,1,47,46,77,65
"31113",156,113,2,73,280,1,46,39,73,70
"31114",156,114,2,71,230,1,46,48,71,68
"31115",156,115,2,68,284,1,45,43,68,71
"31116",156,116,2,64,296,1,42,54,64,82
"31117",156,117,1,48,168,1,45,48,57,77
"31118",156,118,3,66,327,1,30,54,61,66
"31119",156,119,0,43,28,1,43,52,58,66
"31120",156,120,2,59,604,1,53,50,59,71
"31121",156,121,2,58,290,1,41,55,58,68
"31122",156,122,2,52,217,1,56,48,52,65
"31123",156,123,1,36,248,1,48,36,58,69
"31124",156,124,0,58,27,1,58,49,66,69
"31125",156,125,2,48,403,1,52,50,48,69
"31126",156,126,3,67,21,1,50,55,61,67
"31127",156,127,0,51,200,1,51,48,54,69
"31128",156,128,3,75,514,1,52,52,57,75
"31129",156,129,3,70,279,1,46,59,52,70
"31130",156,130,3,73,365,1,41,52,50,73
"31131",156,131,2,50,14,1,44,64,50,79
"31132",156,132,3,74,381,1,41,62,60,74
"31133",156,133,3,65,339,1,44,58,60,65
"31134",156,134,3,75,305,1,40,53,53,75
"31135",156,135,3,66,335,1,42,52,54,66
"31136",156,136,3,67,245,1,37,53,55,67
"31137",156,137,3,67,299,1,36,56,56,67
"31138",156,138,0,32,206,1,32,52,68,58
"31139",156,139,1,60,561,1,28,60,62,62
"31140",156,140,1,50,469,1,40,50,60,62
"31141",156,141,1,64,278,1,27,64,64,58
"31142",156,142,1,59,430,1,30,59,64,58
"31143",156,143,1,60,276,1,28,60,58,64
"31144",156,144,2,52,310,1,30,58,52,58
"31145",156,145,2,61,368,1,37,62,61,67
"31146",156,146,3,67,258,1,31,53,57,67
"31147",156,147,2,55,470,1,33,58,55,68
"31148",156,148,3,62,339,1,31,56,64,62
"31149",156,149,3,53,296,1,22,52,59,53
"31150",156,150,3,58,208,1,41,58,52,58
"31151",156,151,3,59,207,1,41,57,53,59
"31152",156,152,3,66,234,1,35,53,48,66
"31153",156,153,3,58,408,1,33,52,61,58
"31154",156,154,2,55,279,1,34,54,55,64
"31155",156,155,1,51,438,1,23,51,64,62
"31156",156,156,0,22,241,1,22,45,41,58
"31157",156,157,1,46,808,1,29,46,47,60
"31158",156,158,2,40,180,1,27,40,40,61
"31159",156,159,3,57,448,1,33,46,40,57
"31160",156,160,2,49,632,1,27,47,49,61
"31161",156,161,3,62,393,1,32,51,43,62
"31162",156,162,3,67,287,1,31,58,46,67
"31163",156,163,3,64,226,1,26,51,50,64
"31164",156,164,3,69,231,1,33,55,58,69
"31165",156,165,3,65,191,1,33,49,49,65
"31166",156,166,3,53,275,1,26,49,57,53
"31167",156,167,3,54,234,1,30,55,55,54
"31168",156,168,3,63,224,1,24,55,50,63
"31169",156,169,1,57,83,1,24,57,45,64
"31170",156,170,2,52,241,1,30,54,52,64
"31171",156,171,1,43,209,1,35,43,44,56
"31172",156,172,0,21,486,1,21,56,48,67
"31173",156,173,1,53,381,1,33,53,42,64
"31174",156,174,2,51,88,1,30,41,51,56
"31175",156,175,2,52,218,1,24,54,52,61
"31176",156,176,2,50,159,1,35,57,50,60
"31177",156,177,2,48,159,1,31,57,48,49
"31178",156,178,0,31,266,1,31,60,46,51
"31179",156,179,1,71,89,1,41,71,48,53
"31180",156,180,1,67,317,1,38,67,40,58
"31181",156,181,1,60,269,1,41,60,41,51
"31182",156,182,1,57,259,1,48,57,46,40
"31183",156,183,1,52,237,1,49,52,38,42
"31184",156,184,1,53,542,1,51,53,45,45
"31185",156,185,0,59,263,1,59,58,45,43
"31186",156,186,3,52,76,1,47,45,53,52
"31187",156,187,0,62,321,1,62,45,48,40
"31188",156,188,3,45,126,1,52,44,49,45
"31189",156,189,0,54,221,1,54,47,55,52
"31190",156,190,0,55,482,1,55,47,50,46
"31191",156,191,0,55,409,1,55,46,49,51
"31192",156,192,0,44,469,1,44,55,56,40
"31193",156,193,0,46,261,1,46,44,51,41
"31194",156,194,0,40,259,1,40,38,61,58
"31195",156,195,1,48,380,1,44,48,54,57
"31196",156,196,2,56,200,1,43,47,56,45
"31197",156,197,1,49,362,1,38,49,66,49
"31198",156,198,2,62,54,1,39,54,62,42
"31199",156,199,2,60,265,1,37,54,60,42
"31200",156,200,2,57,222,1,46,51,57,38
"32001",161,1,3,51,5746,1,46,47,51,51
"32002",161,2,2,45,1432,1,51,52,45,55
"32003",161,3,1,54,1332,1,60,54,49,51
"32004",161,4,0,55,1605,1,55,51,43,51
"32005",161,5,0,47,1378,1,47,52,45,65
"32006",161,6,1,58,1271,1,51,58,40,64
"32007",161,7,2,39,1250,1,58,54,39,59
"32008",161,8,3,62,1088,1,47,57,29,62
"32009",161,9,3,61,1093,1,48,53,39,61
"32010",161,10,3,69,1134,1,54,58,28,69
"32011",161,11,3,61,1108,1,51,51,21,61
"32012",161,12,2,35,1196,1,53,58,35,65
"32013",161,13,1,59,872,1,52,59,30,59
"32014",161,14,0,43,847,1,43,65,29,68
"32015",161,15,3,52,741,1,30,58,36,52
"32016",161,16,3,47,5636,1,42,61,34,47
"32017",161,17,2,33,752,1,41,63,33,51
"32018",161,18,1,62,521,1,37,62,44,57
"32019",161,19,0,34,515,1,34,61,32,49
"32020",161,20,1,58,531,1,36,58,45,52
"32021",161,21,1,57,931,1,31,57,35,41
"32022",161,22,1,70,656,1,34,70,45,52
"32023",161,23,1,63,700,1,36,63,35,48
"32024",161,24,1,66,639,1,43,66,38,59
"32025",161,25,1,69,691,1,36,69,47,57
"32026",161,26,1,74,595,1,32,74,45,56
"32027",161,27,1,64,661,1,43,64,42,60
"32028",161,28,0,41,819,1,41,72,35,63
"32029",161,29,3,66,520,1,35,76,48,66
"32030",161,30,2,49,1161,1,39,75,49,65
"32031",161,31,3,52,671,1,35,78,50,52
"32032",161,32,1,71,702,1,34,71,56,60
"32033",161,33,1,75,824,1,36,75,56,56
"32034",161,34,1,54,694,1,39,54,52,59
"32035",161,35,1,64,957,1,47,64,48,67
"32036",161,36,1,63,598,1,43,63,45,62
"32037",161,37,1,64,902,1,41,64,49,48
"32038",161,38,1,67,523,1,41,67,54,67
"32039",161,39,1,61,499,1,45,61,45,51
"32040",161,40,1,57,30,1,43,57,49,59
"32041",161,41,1,41,30,1,44,41,53,56
"32042",161,42,1,48,31,1,51,48,57,58
"32043",161,43,1,45,32,1,45,45,50,59
"32044",161,44,1,56,31,1,48,56,57,56
"32045",161,45,1,49,32,1,44,49,57,69
"32046",161,46,3,62,861,1,47,48,58,62
"32047",161,47,2,57,1578,1,59,54,57,65
"32048",161,48,0,53,1092,1,53,48,57,67
"32049",161,49,3,63,616,1,51,49,50,63
"32050",161,50,1,44,1337,1,48,44,51,63
"32051",161,51,3,54,572,1,53,38,50,54
"32052",161,52,3,58,889,1,60,38,46,58
"32053",161,53,3,59,537,1,52,37,48,59
"32054",161,54,3,54,807,1,51,46,45,54
"32055",161,55,3,60,528,1,51,38,44,60
"32056",161,56,2,45,669,1,59,39,45,60
"32057",161,57,1,40,688,1,48,40,44,46
"32058",161,58,0,57,466,1,57,47,52,49
"32059",161,59,0,54,625,1,54,42,52,44
"32060",161,60,0,53,428,1,53,42,59,48
"32061",161,61,3,41,848,1,50,45,50,41
"32062",161,62,2,64,759,1,53,46,64,52
"32063",161,63,2,70,925,1,54,53,70,55
"32064",161,64,2,59,644,1,49,45,59,48
"32065",161,65,2,66,678,1,47,39,66,53
"32066",161,66,2,62,639,1,45,33,62,50
"32067",161,67,2,62,530,1,57,46,62,54
"32068",161,68,2,58,458,1,44,48,58,55
"32069",161,69,2,57,550,1,48,42,57,63
"32070",161,70,2,47,718,1,52,48,47,53
"32071",161,71,1,34,498,1,44,34,51,63
"32072",161,72,0,42,558,1,42,41,50,64
"32073",161,73,2,49,739,1,45,47,49,53
"32074",161,74,3,60,609,1,39,50,44,60
"32075",161,75,3,52,522,1,49,50,41,52
"32076",161,76,3,53,807,1,51,52,50,53
"32077",161,77,3,58,561,1,48,54,51,58
"32078",161,78,0,45,483,1,45,46,63,54
"32079",161,79,1,43,483,1,51,43,63,55
"32080",161,80,2,63,511,1,50,54,63,60
"32081",161,81,2,66,890,1,50,46,66,53
"32082",161,82,2,67,607,1,41,47,67,55
"32083",161,83,2,68,674,1,40,44,68,58
"32084",161,84,2,74,460,1,41,48,74,54
"32085",161,85,2,81,539,1,47,50,81,59
"32086",161,86,2,70,543,1,46,49,70,65
"32087",161,87,2,78,748,1,41,49,78,56
"32088",161,88,2,78,583,1,44,58,78,59
"32089",161,89,2,81,740,1,48,68,81,60
"32090",161,90,2,78,844,1,51,62,78,60
"32091",161,91,2,86,674,1,52,60,86,57
"32092",161,92,2,77,593,1,41,66,77,63
"32093",161,93,2,74,657,1,50,64,74,63
"32094",161,94,2,84,645,1,45,62,84,63
"32095",161,95,2,81,546,1,41,67,81,60
"32096",161,96,2,82,731,1,48,67,82,69
"32097",161,97,2,71,545,1,46,73,71,66
"32098",161,98,2,80,718,1,36,69,80,68
"32099",161,99,2,74,570,1,43,65,74,62
"32100",161,100,2,88,562,1,46,65,88,68
"32101",161,101,2,78,672,1,38,69,78,65
"32102",161,102,2,71,580,1,46,58,71,64
"32103",161,103,2,73,461,1,46,51,73,66
"32104",161,104,2,85,518,1,46,53,85,61
"32105",161,105,2,78,654,1,52,52,78,69
"32106",161,106,2,81,1114,1,48,50,81,70
"32107",161,107,2,73,703,1,55,56,73,61
"32108",161,108,2,74,471,1,54,58,74,66
"32109",161,109,2,74,432,1,54,53,74,66
"32110",161,110,2,76,522,1,49,53,76,61
"32111",161,111,2,78,828,1,48,45,78,59
"32112",161,112,2,77,512,1,47,46,77,65
"32113",161,113,2,73,535,1,46,39,73,70
"32114",161,114,2,71,516,1,46,48,71,68
"32115",161,115,2,68,528,1,45,43,68,71
"32116",161,116,3,82,416,1,42,54,64,82
"32117",161,117,3,77,1059,1,45,48,57,77
"32118",161,118,0,30,833,1,30,54,61,66
"32119",161,119,1,52,636,1,43,52,58,66
"32120",161,120,3,71,448,1,53,50,59,71
"32121",161,121,2,58,582,1,41,55,58,68
"32122",161,122,3,65,583,1,56,48,52,65
"32123",161,123,3,69,845,1,48,36,58,69
"32124",161,124,2,66,580,1,58,49,66,69
"32125",161,125,2,48,1113,1,52,50,48,69
"32126",161,126,3,67,603,1,50,55,61,67
"32127",161,127,1,48,769,1,51,48,54,69
"32128",161,128,0,52,714,1,52,52,57,75
"32129",161,129,3,70,541,1,46,59,52,70
"32130",161,130,3,73,941,1,41,52,50,73
"32131",161,131,2,50,941,1,44,64,50,79
"32132",161,132,3,74,1141,1,41,62,60,74
"32133",161,133,3,65,936,1,44,58,60,65
"32134",161,134,3,75,644,1,40,53,53,75
"32135",161,135,3,66,748,1,42,52,54,66
"32136",161,136,3,67,597,1,37,53,55,67
"32137",161,137,3,67,606,1,36,56,56,67
"32138",161,138,0,32,541,1,32,52,68,58
"32139",161,139,1,60,466,1,28,60,62,62
"32140",161,140,3,62,830,1,40,50,60,62
"32141",161,141,2,64,651,1,27,64,64,58
"32142",161,142,2,64,999,1,30,59,64,58
"32143",161,143,2,58,661,1,28,60,58,64
"32144",161,144,3,58,629,1,30,58,52,58
"32145",161,145,1,62,1138,1,37,62,61,67
"32146",161,146,0,31,645,1,31,53,57,67
"32147",161,147,1,58,736,1,33,58,55,68
"32148",161,148,1,56,1079,1,31,56,64,62
"32149",161,149,3,53,946,1,22,52,59,53
"32150",161,150,2,52,693,1,41,58,52,58
"32151",161,151,2,53,1178,1,41,57,53,59
"32152",161,152,1,53,790,1,35,53,48,66
"32153",161,153,0,33,874,1,33,52,61,58
"32154",161,154,1,54,829,1,34,54,55,64
"32155",161,155,2,64,654,1,23,51,64,62
"32156",161,156,3,58,713,1,22,45,41,58
"32157",161,157,2,47,642,1,29,46,47,60
"32158",161,158,3,61,786,1,27,40,40,61
"32159",161,159,1,46,981,1,33,46,40,57
"32160",161,160,3,61,599,1,27,47,49,61
"32161",161,161,3,62,2242,1,32,51,43,62
"32162",161,162,2,46,1316,1,31,58,46,67
"32163",161,163,1,51,497,1,26,51,50,64
"32164",161,164,0,33,647,1,33,55,58,69
"32165",161,165,3,65,559,1,33,49,49,65
"32166",161,166,3,53,809,1,26,49,57,53
"32167",161,167,3,54,1069,1,30,55,55,54
"32168",161,168,2,50,1441,1,24,55,50,63
"32169",161,169,1,57,1390,1,24,57,45,64
"32170",161,170,0,30,892,1,30,54,52,64
"32171",161,171,1,43,527,1,35,43,44,56
"32172",161,172,3,67,684,1,21,56,48,67
"32173",161,173,3,64,906,1,33,53,42,64
"32174",161,174,3,56,605,1,30,41,51,56
"32175",161,175,3,61,819,1,24,54,52,61
"32176",161,176,3,60,614,1,35,57,50,60
