"","ID","block","trial","chosen","reward","rt","session","reward1","reward2","cond"
"35740",120,4,10,0,37,286,1,37,25,"FS"
"35741",120,5,1,0,40,413,1,40,42,"FF"
"35742",120,5,2,1,46,590,1,45,46,"FF"
"35743",120,5,3,1,46,583,1,47,46,"FF"
"35744",120,5,4,0,39,499,1,39,50,"FF"
"35745",120,5,5,1,50,539,1,41,50,"FF"
"35746",120,5,6,1,47,448,1,38,47,"FF"
"35747",120,5,7,1,48,416,1,45,48,"FF"
"35748",120,5,8,1,49,255,1,40,49,"FF"
"35749",120,5,9,1,48,193,1,42,48,"FF"
"35750",120,5,10,1,41,175,1,33,41,"FF"
"35751",120,6,1,0,50,528,1,50,48,"SS"
"35752",120,6,2,1,49,499,1,51,49,"SS"
"35753",120,6,3,0,51,520,1,51,49,"SS"
"35754",120,6,4,1,47,498,1,50,47,"SS"
"35755",120,6,5,0,51,489,1,51,49,"SS"
"35756",120,6,6,0,50,642,1,50,45,"SS"
"35757",120,6,7,0,50,398,1,50,48,"SS"
"35758",120,6,8,0,50,333,1,50,49,"SS"
"35759",120,6,9,0,49,206,1,49,47,"SS"
"35760",120,6,10,0,50,172,1,50,47,"SS"
"35761",120,7,1,0,72,586,1,72,80,"FF"
"35762",120,7,2,1,83,826,1,77,83,"FF"
"35763",120,7,3,1,82,732,1,76,82,"FF"
"35764",120,7,4,0,81,468,1,81,85,"FF"
"35765",120,7,5,0,76,918,1,76,81,"FF"
"35766",120,7,6,1,82,389,1,76,82,"FF"
"35767",120,7,7,1,78,549,1,77,78,"FF"
"35768",120,7,8,1,76,489,1,77,76,"FF"
"35769",120,7,9,1,77,398,1,76,77,"FF"
"35770",120,7,10,0,80,354,1,80,74,"FF"
"35771",120,8,1,0,49,449,1,49,52,"SS"
"35772",120,8,2,1,53,498,1,48,53,"SS"
"35773",120,8,3,1,51,550,1,48,51,"SS"
"35774",120,8,4,1,51,429,1,49,51,"SS"
"35775",120,8,5,0,47,339,1,47,51,"SS"
"35776",120,8,6,0,47,414,1,47,53,"SS"
"35777",120,8,7,0,49,1042,1,49,52,"SS"
"35778",120,8,8,1,50,663,1,46,50,"SS"
"35779",120,8,9,1,53,620,1,47,53,"SS"
"35780",120,8,10,0,48,540,1,48,53,"SS"
"35781",120,9,1,0,77,404,1,77,82,"FS"
"35782",120,9,2,1,83,814,1,67,83,"FS"
"35783",120,9,3,1,83,838,1,67,83,"FS"
"35784",120,9,4,1,83,715,1,67,83,"FS"
"35785",120,9,5,0,70,385,1,70,80,"FS"
"35786",120,9,6,1,83,448,1,70,83,"FS"
"35787",120,9,7,1,84,379,1,67,84,"FS"
"35788",120,9,8,1,84,283,1,61,84,"FS"
"35789",120,9,9,1,82,165,1,64,82,"FS"
"35790",120,9,10,1,82,151,1,69,82,"FS"
"35791",120,10,1,0,75,454,1,75,72,"SS"
"35792",120,10,2,1,72,690,1,74,72,"SS"
"35793",120,10,3,0,75,653,1,75,69,"SS"
"35794",120,10,4,0,76,334,1,76,73,"SS"
"35795",120,10,5,0,76,296,1,76,71,"SS"
"35796",120,10,6,0,73,232,1,73,71,"SS"
"35797",120,10,7,0,74,184,1,74,71,"SS"
"35798",120,10,8,0,75,171,1,75,70,"SS"
"35799",120,10,9,0,75,172,1,75,71,"SS"
"35800",120,10,10,0,74,156,1,74,70,"SS"
"35801",120,11,1,0,75,520,1,75,79,"FF"
"35802",120,11,2,1,81,508,1,79,81,"FF"
"35803",120,11,3,1,84,539,1,78,84,"FF"
"35804",120,11,4,1,84,222,1,80,84,"FF"
"35805",120,11,5,1,84,172,1,77,84,"FF"
"35806",120,11,6,1,83,146,1,71,83,"FF"
"35807",120,11,7,1,75,141,1,73,75,"FF"
"35808",120,11,8,1,72,174,1,71,72,"FF"
"35809",120,11,9,1,75,143,1,72,75,"FF"
"35810",120,11,10,1,74,161,1,73,74,"FF"
"35811",120,12,1,0,35,443,1,35,39,"FS"
"35812",120,12,2,1,38,590,1,37,38,"FS"
"35813",120,12,3,1,38,998,1,32,38,"FS"
"35814",120,12,4,1,40,682,1,28,40,"FS"
"35815",120,12,5,0,35,408,1,35,40,"FS"
"35816",120,12,6,1,37,448,1,42,37,"FS"
"35817",120,12,7,1,39,173,1,44,39,"FS"
"35818",120,12,8,1,38,144,1,47,38,"FS"
"35819",120,12,9,1,38,162,1,46,38,"FS"
"35820",120,12,10,1,38,152,1,51,38,"FS"
"35821",120,13,1,0,85,380,1,85,88,"FS"
"35822",120,13,2,1,89,549,1,83,89,"FS"
"35823",120,13,3,1,88,752,1,86,88,"FS"
"35824",120,13,4,1,88,236,1,82,88,"FS"
"35825",120,13,5,1,87,172,1,83,87,"FS"
"35826",120,13,6,1,89,164,1,84,89,"FS"
"35827",120,13,7,1,89,142,1,83,89,"FS"
"35828",120,13,8,1,89,162,1,86,89,"FS"
"35829",120,13,9,1,89,131,1,86,89,"FS"
"35830",120,13,10,1,87,154,1,89,87,"FS"
"35831",120,14,1,0,43,413,1,43,38,"FF"
"35832",120,14,2,1,35,590,1,38,35,"FF"
"35833",120,14,3,0,39,671,1,39,34,"FF"
"35834",120,14,4,0,39,212,1,39,27,"FF"
"35835",120,14,5,1,25,458,1,35,25,"FF"
"35836",120,14,6,0,32,438,1,32,28,"FF"
"35837",120,14,7,0,31,154,1,31,32,"FF"
"35838",120,14,8,0,31,152,1,31,36,"FF"
"35839",120,14,9,0,36,162,1,36,34,"FF"
"35840",120,14,10,0,29,151,1,29,30,"FF"
"35841",120,15,1,0,69,419,1,69,64,"SS"
"35842",120,15,2,1,65,519,1,70,65,"SS"
"35843",120,15,3,0,68,1011,1,68,61,"SS"
"35844",120,15,4,0,67,326,1,67,63,"SS"
"35845",120,15,5,0,69,172,1,69,64,"SS"
"35846",120,15,6,0,67,165,1,67,64,"SS"
"35847",120,15,7,0,69,152,1,69,65,"SS"
"35848",120,15,8,0,68,161,1,68,64,"SS"
"35849",120,15,9,0,69,152,1,69,61,"SS"
"35850",120,15,10,0,68,166,1,68,62,"SS"
"35851",120,16,1,0,12,353,1,12,16,"FS"
"35852",120,16,2,1,16,438,1,12,16,"FS"
"35853",120,16,3,1,16,663,1,8,16,"FS"
"35854",120,16,4,1,14,192,1,9,14,"FS"
"35855",120,16,5,0,1,358,1,1,16,"FS"
"35856",120,16,6,0,3,425,1,3,14,"FS"
"35857",120,16,7,1,16,337,1,5,16,"FS"
"35858",120,16,8,1,15,161,1,8,15,"FS"
"35859",120,16,9,1,15,156,1,11,15,"FS"
"35860",120,16,10,1,14,162,1,17,14,"FS"
"35861",120,17,1,0,48,535,1,48,50,"SS"
"35862",120,17,2,1,53,520,1,47,53,"SS"
"35863",120,17,3,1,52,559,1,47,52,"SS"
"35864",120,17,4,1,53,429,1,48,53,"SS"
"35865",120,17,5,1,51,162,1,49,51,"SS"
"35866",120,17,6,1,54,144,1,49,54,"SS"
"35867",120,17,7,1,52,152,1,47,52,"SS"
"35868",120,17,8,1,52,142,1,47,52,"SS"
"35869",120,17,9,1,53,155,1,48,53,"SS"
"35870",120,17,10,1,54,143,1,49,54,"SS"
"35871",120,18,1,0,83,414,1,83,72,"FF"
"35872",120,18,2,1,69,405,1,87,69,"FF"
"35873",120,18,3,0,95,563,1,95,71,"FF"
"35874",120,18,4,0,84,162,1,84,66,"FF"
"35875",120,18,5,0,81,152,1,81,63,"FF"
"35876",120,18,6,0,82,151,1,82,69,"FF"
"35877",120,18,7,0,74,146,1,74,62,"FF"
"35878",120,18,8,0,77,162,1,77,65,"FF"
"35879",120,18,9,0,72,151,1,72,70,"FF"
"35880",120,18,10,0,67,165,1,67,78,"FF"
"35881",120,19,1,1,44,448,1,49,44,"FF"
"35882",120,19,2,0,52,368,1,52,49,"FF"
"35883",120,19,3,0,49,569,1,49,45,"FF"
"35884",120,19,4,0,40,165,1,40,48,"FF"
"35885",120,19,5,0,41,151,1,41,47,"FF"
"35886",120,19,6,0,44,142,1,44,49,"FF"
"35887",120,19,7,0,48,165,1,48,49,"FF"
"35888",120,19,8,0,43,162,1,43,51,"FF"
"35889",120,19,9,0,51,161,1,51,54,"FF"
"35890",120,19,10,0,54,152,1,54,58,"FF"
"35891",120,20,1,0,20,846,1,20,25,"SS"
"35892",120,20,2,1,24,600,1,20,24,"SS"
"35893",120,20,3,1,23,676,1,19,23,"SS"
"35894",120,20,4,1,21,283,1,19,21,"SS"
"35895",120,20,5,0,21,236,1,21,25,"SS"
"35896",120,20,6,1,24,560,1,20,24,"SS"
"35897",120,20,7,1,24,182,1,21,24,"SS"
"35898",120,20,8,1,24,172,1,21,24,"SS"
"35899",120,20,9,1,24,164,1,20,24,"SS"
"35900",120,20,10,1,26,151,1,20,26,"SS"
"35901",120,21,1,0,50,402,1,50,47,"SF"
"35902",120,21,2,1,48,530,1,49,48,"SF"
"35903",120,21,3,0,50,672,1,50,53,"SF"
"35904",120,21,4,0,50,205,1,50,58,"SF"
"35905",120,21,5,0,51,182,1,51,58,"SF"
"35906",120,21,6,1,59,317,1,49,59,"SF"
"35907",120,21,7,1,56,539,1,50,56,"SF"
"35908",120,21,8,1,53,172,1,52,53,"SF"
"35909",120,21,9,1,59,161,1,48,59,"SF"
"35910",120,21,10,1,56,176,1,49,56,"SF"
"35911",120,22,1,0,79,472,1,79,82,"SF"
"35912",120,22,2,1,80,894,1,78,80,"SF"
"35913",120,22,3,1,80,643,1,78,80,"SF"
"35914",120,22,4,1,76,203,1,80,76,"SF"
"35915",120,22,5,1,77,161,1,77,77,"SF"
"35916",120,22,6,1,78,144,1,78,78,"SF"
"35917",120,22,7,1,71,162,1,80,71,"SF"
"35918",120,22,8,1,70,152,1,79,70,"SF"
"35919",120,22,9,1,70,151,1,78,70,"SF"
"35920",120,22,10,1,79,145,1,79,79,"SF"
"35921",120,23,1,1,21,599,1,20,21,"FF"
"35922",120,23,2,0,21,549,1,21,19,"FF"
"35923",120,23,3,1,11,887,1,21,11,"FF"
"35924",120,23,4,0,24,438,1,24,8,"FF"
"35925",120,23,5,0,22,425,1,22,10,"FF"
"35926",120,23,6,0,19,154,1,19,16,"FF"
"35927",120,23,7,0,29,172,1,29,12,"FF"
"35928",120,23,8,0,24,152,1,24,9,"FF"
"35929",120,23,9,0,26,175,1,26,4,"FF"
"35930",120,23,10,0,28,162,1,28,1,"FF"
"35931",120,24,1,0,60,447,1,60,62,"SS"
"35932",120,24,2,1,62,458,1,61,62,"SS"
"35933",120,24,3,1,61,752,1,61,61,"SS"
"35934",120,24,4,1,61,175,1,60,61,"SS"
"35935",120,24,5,0,61,499,1,61,63,"SS"
"35936",120,24,6,0,61,355,1,61,62,"SS"
"35937",120,24,7,1,62,378,1,59,62,"SS"
"35938",120,24,8,1,62,152,1,58,62,"SS"
"35939",120,24,9,1,64,144,1,60,64,"SS"
"35940",120,24,10,1,61,152,1,59,61,"SS"
"35941",120,25,1,0,15,458,1,15,10,"FS"
"35942",120,25,2,1,10,458,1,14,10,"FS"
"35943",120,25,3,0,16,549,1,16,12,"FS"
"35944",120,25,4,1,10,500,1,24,10,"FS"
"35945",120,25,5,0,26,408,1,26,12,"FS"
"35946",120,25,6,0,26,182,1,26,8,"FS"
"35947",120,25,7,0,26,152,1,26,11,"FS"
"35948",120,25,8,0,24,151,1,24,10,"FS"
"35949",120,25,9,0,36,155,1,36,12,"FS"
"35950",120,25,10,0,35,172,1,35,11,"FS"
"35951",120,26,1,0,55,402,1,55,52,"FF"
"35952",120,26,2,1,59,449,1,56,59,"FF"
"35953",120,26,3,1,64,781,1,53,64,"FF"
"35954",120,26,4,0,57,337,1,57,66,"FF"
"35955",120,26,5,1,66,499,1,56,66,"FF"
"35956",120,26,6,1,63,162,1,57,63,"FF"
"35957",120,26,7,1,52,154,1,54,52,"FF"
"35958",120,26,8,1,55,133,1,56,55,"FF"
"35959",120,26,9,1,59,152,1,54,59,"FF"
"35960",120,26,10,1,55,151,1,54,55,"FF"
"35961",120,27,1,0,35,356,1,35,30,"SS"
"35962",120,27,2,1,30,489,1,35,30,"SS"
"35963",120,27,3,0,37,549,1,37,31,"SS"
"35964",120,27,4,1,29,470,1,35,29,"SS"
"35965",120,27,5,0,36,448,1,36,29,"SS"
"35966",120,27,6,0,35,161,1,35,30,"SS"
"35967",120,27,7,0,36,155,1,36,29,"SS"
"35968",120,27,8,0,35,153,1,35,30,"SS"
"35969",120,27,9,0,34,172,1,34,30,"SS"
"35970",120,27,10,0,34,141,1,34,29,"SS"
"35971",120,28,1,0,12,368,1,12,6,"SF"
"35972",120,28,2,1,7,438,1,12,7,"SF"
"35973",120,28,3,0,10,459,1,10,14,"SF"
"35974",120,28,4,1,18,519,1,10,18,"SF"
"35975",120,28,5,1,21,691,1,10,21,"SF"
"35976",120,28,6,1,20,459,1,10,20,"SF"
"35977",120,28,7,1,13,142,1,13,13,"SF"
"35978",120,28,8,1,14,144,1,12,14,"SF"
"35979",120,28,9,1,11,142,1,11,11,"SF"
"35980",120,28,10,1,19,152,1,11,19,"SF"
"35981",120,29,1,0,25,548,1,25,20,"FF"
"35982",120,29,2,1,17,478,1,20,17,"FF"
"35983",120,29,3,0,15,633,1,15,20,"FF"
"35984",120,29,4,1,31,435,1,24,31,"FF"
"35985",120,29,5,1,27,510,1,18,27,"FF"
"35986",120,29,6,1,30,155,1,27,30,"FF"
"35987",120,29,7,1,36,142,1,23,36,"FF"
"35988",120,29,8,1,43,141,1,18,43,"FF"
"35989",120,29,9,1,42,143,1,12,42,"FF"
"35990",120,29,10,1,39,151,1,6,39,"FF"
"35991",120,30,1,0,28,390,1,28,27,"SS"
"35992",120,30,2,1,25,425,1,28,25,"SS"
"35993",120,30,3,0,28,489,1,28,28,"SS"
"35994",120,30,4,1,24,1029,1,27,24,"SS"
"35995",120,30,5,0,28,439,1,28,27,"SS"
"35996",120,30,6,0,29,437,1,29,25,"SS"
"35997",120,30,7,0,27,185,1,27,25,"SS"
"35998",120,30,8,0,28,151,1,28,27,"SS"
"35999",120,30,9,0,29,142,1,29,26,"SS"
"36000",120,30,10,0,28,182,1,28,26,"SS"
"36301",122,1,1,0,45,3589,1,45,47,"SS"
"36302",122,1,2,0,43,760,1,43,51,"SS"
"36303",122,1,3,0,44,400,1,44,50,"SS"
"36304",122,1,4,0,45,431,1,45,49,"SS"
"36305",122,1,5,1,46,1479,1,42,46,"SS"
"36306",122,1,6,1,47,833,1,43,47,"SS"
"36307",122,1,7,1,48,552,1,45,48,"SS"
"36308",122,1,8,1,49,712,1,44,49,"SS"
"36309",122,1,9,1,47,576,1,45,47,"SS"
"36310",122,1,10,1,47,424,1,43,47,"SS"
"36311",122,2,1,1,75,3883,1,68,75,"SF"
"36312",122,2,2,0,70,824,1,70,75,"SF"
"36313",122,2,3,0,68,728,1,68,73,"SF"
"36314",122,2,4,0,71,520,1,71,78,"SF"
"36315",122,2,5,1,78,496,1,70,78,"SF"
"36316",122,2,6,1,75,456,1,69,75,"SF"
"36317",122,2,7,1,75,424,1,69,75,"SF"
"36318",122,2,8,1,73,328,1,67,73,"SF"
"36319",122,2,9,1,78,344,1,70,78,"SF"
"36320",122,2,10,1,75,328,1,71,75,"SF"
"36321",122,3,1,0,12,754,1,12,15,"FF"
"36322",122,3,2,0,11,953,1,11,14,"FF"
"36323",122,3,3,1,19,576,1,7,19,"FF"
"36324",122,3,4,1,16,575,1,5,16,"FF"
"36325",122,3,5,1,15,360,1,6,15,"FF"
"36326",122,3,6,1,14,296,1,12,14,"FF"
"36327",122,3,7,1,10,296,1,12,10,"FF"
"36328",122,3,8,1,8,295,1,16,8,"FF"
"36329",122,3,9,1,9,319,1,22,9,"FF"
"36330",122,3,10,0,22,592,1,22,8,"FF"
"36331",122,4,1,0,29,506,1,29,24,"FS"
"36332",122,4,2,0,32,728,1,32,25,"FS"
"36333",122,4,3,0,38,616,1,38,24,"FS"
"36334",122,4,4,1,24,687,1,42,24,"FS"
"36335",122,4,5,1,26,745,1,38,26,"FS"
"36336",122,4,6,0,38,528,1,38,25,"FS"
"36337",122,4,7,0,42,296,1,42,25,"FS"
"36338",122,4,8,0,39,296,1,39,24,"FS"
"36339",122,4,9,0,41,232,1,41,26,"FS"
"36340",122,4,10,0,37,296,1,37,25,"FS"
"36341",122,5,1,1,42,788,1,40,42,"FF"
"36342",122,5,2,1,46,880,1,45,46,"FF"
"36343",122,5,3,0,47,568,1,47,46,"FF"
"36344",122,5,4,0,39,680,1,39,50,"FF"
"36345",122,5,5,1,50,776,1,41,50,"FF"
"36346",122,5,6,1,47,464,1,38,47,"FF"
"36347",122,5,7,1,48,208,1,45,48,"FF"
"36348",122,5,8,1,49,224,1,40,49,"FF"
"36349",122,5,9,1,48,216,1,42,48,"FF"
"36350",122,5,10,1,41,280,1,33,41,"FF"
"36351",122,6,1,1,48,378,1,50,48,"SS"
"36352",122,6,2,0,51,488,1,51,49,"SS"
"36353",122,6,3,1,49,713,1,51,49,"SS"
"36354",122,6,4,0,50,591,1,50,47,"SS"
"36355",122,6,5,1,49,704,1,51,49,"SS"
"36356",122,6,6,0,50,608,1,50,45,"SS"
"36357",122,6,7,0,50,584,1,50,48,"SS"
"36358",122,6,8,0,50,352,1,50,49,"SS"
"36359",122,6,9,0,49,303,1,49,47,"SS"
"36360",122,6,10,0,50,368,1,50,47,"SS"
"36361",122,7,1,0,72,585,1,72,80,"FF"
"36362",122,7,2,0,77,537,1,77,83,"FF"
"36363",122,7,3,1,82,415,1,76,82,"FF"
"36364",122,7,4,1,85,584,1,81,85,"FF"
"36365",122,7,5,1,81,264,1,76,81,"FF"
"36366",122,7,6,1,82,231,1,76,82,"FF"
"36367",122,7,7,1,78,232,1,77,78,"FF"
"36368",122,7,8,1,76,207,1,77,76,"FF"
"36369",122,7,9,1,77,215,1,76,77,"FF"
"36370",122,7,10,1,74,240,1,80,74,"FF"
"36371",122,8,1,0,49,499,1,49,52,"SS"
"36372",122,8,2,1,53,745,1,48,53,"SS"
"36373",122,8,3,1,51,446,1,48,51,"SS"
"36374",122,8,4,1,51,257,1,49,51,"SS"
"36375",122,8,5,1,51,304,1,47,51,"SS"
"36376",122,8,6,1,53,288,1,47,53,"SS"
"36377",122,8,7,1,52,240,1,49,52,"SS"
"36378",122,8,8,1,50,272,1,46,50,"SS"
"36379",122,8,9,1,53,280,1,47,53,"SS"
"36380",122,8,10,1,53,336,1,48,53,"SS"
"36381",122,9,1,1,82,382,1,77,82,"FS"
"36382",122,9,2,0,67,424,1,67,83,"FS"
"36383",122,9,3,1,83,624,1,67,83,"FS"
"36384",122,9,4,1,83,392,1,67,83,"FS"
"36385",122,9,5,1,80,296,1,70,80,"FS"
"36386",122,9,6,1,83,320,1,70,83,"FS"
"36387",122,9,7,1,84,256,1,67,84,"FS"
"36388",122,9,8,1,84,249,1,61,84,"FS"
"36389",122,9,9,1,82,255,1,64,82,"FS"
"36390",122,9,10,1,82,232,1,69,82,"FS"
"36391",122,10,1,1,72,385,1,75,72,"SS"
"36392",122,10,2,0,74,408,1,74,72,"SS"
"36393",122,10,3,1,69,568,1,75,69,"SS"
"36394",122,10,4,1,73,441,1,76,73,"SS"
"36395",122,10,5,0,76,391,1,76,71,"SS"
"36396",122,10,6,0,73,400,1,73,71,"SS"
"36397",122,10,7,0,74,320,1,74,71,"SS"
"36398",122,10,8,0,75,304,1,75,70,"SS"
"36399",122,10,9,0,75,311,1,75,71,"SS"
"36400",122,10,10,0,74,360,1,74,70,"SS"
"36401",122,11,1,1,79,821,1,75,79,"FF"
"36402",122,11,2,0,79,479,1,79,81,"FF"
"36403",122,11,3,0,78,617,1,78,84,"FF"
"36404",122,11,4,1,84,576,1,80,84,"FF"
"36405",122,11,5,1,84,536,1,77,84,"FF"
"36406",122,11,6,1,83,327,1,71,83,"FF"
"36407",122,11,7,1,75,288,1,73,75,"FF"
"36408",122,11,8,1,72,247,1,71,72,"FF"
"36409",122,11,9,1,75,385,1,72,75,"FF"
"36410",122,11,10,0,73,472,1,73,74,"FF"
"36411",122,12,1,1,39,752,1,35,39,"FS"
"36412",122,12,2,1,38,560,1,37,38,"FS"
"36413",122,12,3,0,32,384,1,32,38,"FS"
"36414",122,12,4,0,28,296,1,28,40,"FS"
"36415",122,12,5,0,35,336,1,35,40,"FS"
"36416",122,12,6,1,37,264,1,42,37,"FS"
"36417",122,12,7,1,39,224,1,44,39,"FS"
"36418",122,12,8,1,38,200,1,47,38,"FS"
"36419",122,12,9,1,38,216,1,46,38,"FS"
"36420",122,12,10,1,38,216,1,51,38,"FS"
"36421",122,13,1,1,88,614,1,85,88,"FS"
"36422",122,13,2,1,89,224,1,83,89,"FS"
"36423",122,13,3,1,88,232,1,86,88,"FS"
"36424",122,13,4,1,88,248,1,82,88,"FS"
"36425",122,13,5,0,83,400,1,83,87,"FS"
"36426",122,13,6,0,84,312,1,84,89,"FS"
"36427",122,13,7,1,89,288,1,83,89,"FS"
"36428",122,13,8,1,89,216,1,86,89,"FS"
"36429",122,13,9,1,89,217,1,86,89,"FS"
"36430",122,13,10,1,87,223,1,89,87,"FS"
"36431",122,14,1,1,38,731,1,43,38,"FF"
"36432",122,14,2,0,38,496,1,38,35,"FF"
"36433",122,14,3,1,34,407,1,39,34,"FF"
"36434",122,14,4,1,27,304,1,39,27,"FF"
"36435",122,14,5,0,35,375,1,35,25,"FF"
"36436",122,14,6,0,32,392,1,32,28,"FF"
"36437",122,14,7,0,31,256,1,31,32,"FF"
"36438",122,14,8,0,31,280,1,31,36,"FF"
"36439",122,14,9,0,36,256,1,36,34,"FF"
"36440",122,14,10,0,29,384,1,29,30,"FF"
"36441",122,15,1,1,64,795,1,69,64,"SS"
"36442",122,15,2,1,65,632,1,70,65,"SS"
"36443",122,15,3,1,61,359,1,68,61,"SS"
"36444",122,15,4,0,67,337,1,67,63,"SS"
"36445",122,15,5,0,69,320,1,69,64,"SS"
"36446",122,15,6,0,67,519,1,67,64,"SS"
"36447",122,15,7,0,69,281,1,69,65,"SS"
"36448",122,15,8,0,68,280,1,68,64,"SS"
"36449",122,15,9,0,69,328,1,69,61,"SS"
"36450",122,15,10,0,68,264,1,68,62,"SS"
"36451",122,16,1,0,12,571,1,12,16,"FS"
"36452",122,16,2,1,16,344,1,12,16,"FS"
"36453",122,16,3,1,16,496,1,8,16,"FS"
"36454",122,16,4,1,14,168,1,9,14,"FS"
"36455",122,16,5,1,16,168,1,1,16,"FS"
"36456",122,16,6,1,14,184,1,3,14,"FS"
"36457",122,16,7,0,5,360,1,5,16,"FS"
"36458",122,16,8,1,15,488,1,8,15,"FS"
"36459",122,16,9,1,15,168,1,11,15,"FS"
"36460",122,16,10,1,14,168,1,17,14,"FS"
"36461",122,17,1,1,50,751,1,48,50,"SS"
"36462",122,17,2,0,47,328,1,47,53,"SS"
"36463",122,17,3,1,52,400,1,47,52,"SS"
"36464",122,17,4,1,53,240,1,48,53,"SS"
"36465",122,17,5,1,51,208,1,49,51,"SS"
"36466",122,17,6,0,49,328,1,49,54,"SS"
"36467",122,17,7,1,52,392,1,47,52,"SS"
"36468",122,17,8,1,52,192,1,47,52,"SS"
"36469",122,17,9,1,53,192,1,48,53,"SS"
"36470",122,17,10,1,54,176,1,49,54,"SS"
"36471",122,18,1,0,83,371,1,83,72,"FF"
"36472",122,18,2,1,69,464,1,87,69,"FF"
"36473",122,18,3,0,95,496,1,95,71,"FF"
"36474",122,18,4,1,66,319,1,84,66,"FF"
"36475",122,18,5,0,81,480,1,81,63,"FF"
"36476",122,18,6,0,82,272,1,82,69,"FF"
"36477",122,18,7,0,74,209,1,74,62,"FF"
"36478",122,18,8,0,77,199,1,77,65,"FF"
"36479",122,18,9,0,72,201,1,72,70,"FF"
"36480",122,18,10,0,67,215,1,67,78,"FF"
"36481",122,19,1,0,49,250,1,49,44,"FF"
"36482",122,19,2,0,52,344,1,52,49,"FF"
"36483",122,19,3,1,45,287,1,49,45,"FF"
"36484",122,19,4,1,48,800,1,40,48,"FF"
"36485",122,19,5,0,41,409,1,41,47,"FF"
"36486",122,19,6,0,44,255,1,44,49,"FF"
"36487",122,19,7,0,48,207,1,48,49,"FF"
"36488",122,19,8,1,51,433,1,43,51,"FF"
"36489",122,19,9,1,54,216,1,51,54,"FF"
"36490",122,19,10,1,58,208,1,54,58,"FF"
"36491",122,20,1,0,20,410,1,20,25,"SS"
"36492",122,20,2,1,24,392,1,20,24,"SS"
"36493",122,20,3,1,23,495,1,19,23,"SS"
"36494",122,20,4,1,21,248,1,19,21,"SS"
"36495",122,20,5,0,21,319,1,21,25,"SS"
"36496",122,20,6,0,20,393,1,20,24,"SS"
"36497",122,20,7,0,21,344,1,21,24,"SS"
"36498",122,20,8,1,24,336,1,21,24,"SS"
"36499",122,20,9,1,24,232,1,20,24,"SS"
"36500",122,20,10,1,26,216,1,20,26,"SS"
"36501",122,21,1,1,47,343,1,50,47,"SF"
"36502",122,21,2,0,49,343,1,49,48,"SF"
"36503",122,21,3,1,53,527,1,50,53,"SF"
"36504",122,21,4,0,50,433,1,50,58,"SF"
"36505",122,21,5,1,58,791,1,51,58,"SF"
"36506",122,21,6,0,49,568,1,49,59,"SF"
"36507",122,21,7,1,56,464,1,50,56,"SF"
"36508",122,21,8,1,53,224,1,52,53,"SF"
"36509",122,21,9,1,59,208,1,48,59,"SF"
"36510",122,21,10,0,49,488,1,49,56,"SF"
"36511",122,22,1,1,82,603,1,79,82,"SF"
"36512",122,22,2,1,80,257,1,78,80,"SF"
"36513",122,22,3,1,80,191,1,78,80,"SF"
"36514",122,22,4,1,76,176,1,80,76,"SF"
"36515",122,22,5,1,77,168,1,77,77,"SF"
"36516",122,22,6,1,78,176,1,78,78,"SF"
"36517",122,22,7,0,80,552,1,80,71,"SF"
"36518",122,22,8,0,79,375,1,79,70,"SF"
"36519",122,22,9,0,78,223,1,78,70,"SF"
"36520",122,22,10,0,79,217,1,79,79,"SF"
"36521",122,23,1,1,21,566,1,20,21,"FF"
"36522",122,23,2,0,21,360,1,21,19,"FF"
"36523",122,23,3,0,21,376,1,21,11,"FF"
"36524",122,23,4,0,24,320,1,24,8,"FF"
"36525",122,23,5,0,22,384,1,22,10,"FF"
"36526",122,23,6,1,16,360,1,19,16,"FF"
"36527",122,23,7,1,12,394,1,29,12,"FF"
"36528",122,23,8,0,24,350,1,24,9,"FF"
"36529",122,23,9,0,26,240,1,26,4,"FF"
"36530",122,23,10,0,28,224,1,28,1,"FF"
"36531",122,24,1,0,60,414,1,60,62,"SS"
"36532",122,24,2,1,62,392,1,61,62,"SS"
"36533",122,24,3,0,61,584,1,61,61,"SS"
"36534",122,24,4,1,61,552,1,60,61,"SS"
"36535",122,24,5,0,61,672,1,61,63,"SS"
"36536",122,24,6,1,62,656,1,61,62,"SS"
"36537",122,24,7,0,59,472,1,59,62,"SS"
"36538",122,24,8,1,62,512,1,58,62,"SS"
"36539",122,24,9,1,64,207,1,60,64,"SS"
"36540",122,24,10,1,61,192,1,59,61,"SS"
"36541",122,25,1,1,10,415,1,15,10,"FS"
"36542",122,25,2,0,14,609,1,14,10,"FS"
"36543",122,25,3,0,16,496,1,16,12,"FS"
"36544",122,25,4,0,24,248,1,24,10,"FS"
"36545",122,25,5,1,12,375,1,26,12,"FS"
"36546",122,25,6,0,26,401,1,26,8,"FS"
"36547",122,25,7,0,26,248,1,26,11,"FS"
"36548",122,25,8,0,24,216,1,24,10,"FS"
"36549",122,25,9,0,36,215,1,36,12,"FS"
"36550",122,25,10,0,35,208,1,35,11,"FS"
"36551",122,26,1,0,55,374,1,55,52,"FF"
"36552",122,26,2,1,59,576,1,56,59,"FF"
"36553",122,26,3,1,64,328,1,53,64,"FF"
"36554",122,26,4,1,66,312,1,57,66,"FF"
"36555",122,26,5,0,56,416,1,56,66,"FF"
"36556",122,26,6,0,57,288,1,57,63,"FF"
